Name,MACs,CPercent,Memory,MPercent,Params,PPercent,InShape,OutShape
Reshape_638,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_639,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_640,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Transpose_641,0,0.00%,236544,0.04%,0,0.00%,12x77x64,12x64x77
MatMul_642,4553472,0.07%,284592,0.04%,0,0.00%,12x77x64,12x77x77
Reshape_643,0,0.00%,284592,0.04%,0,0.00%,12x77x77,1x12x77x77
Add_645,71148,0.00%,308308,0.05%,5929,0.00%,1x12x77x77,1x12x77x77
Reshape_646,0,0.00%,284592,0.04%,0,0.00%,1x12x77x77,12x77x77
Softmax_647,1280664,0.02%,284592,0.04%,0,0.00%,12x77x77,12x77x77
MatMul_648,4553472,0.07%,236544,0.04%,0,0.00%,12x77x77,12x77x64
Reshape_649,0,0.00%,236544,0.04%,0,0.00%,12x77x64,1x12x77x64
Transpose_650,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,1x77x12x64
Reshape_651,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x77x768
MatMul_652,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_653,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_654,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_655,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_656,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_658,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_659,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_661,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_662,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_663,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_664,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_665,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_666,181665792,2.68%,10383360,1.54%,2359296,1.92%,1x77x768,1x77x3072
Add_667,236544,0.00%,958464,0.14%,3072,0.00%,3072,1x77x3072
Mul_669,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Sigmoid_670,3784704,0.06%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Mul_671,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
MatMul_672,181665792,2.68%,9673728,1.44%,2359296,1.92%,1x77x3072,1x77x768
Add_673,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_674,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_675,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_676,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_678,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_679,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_681,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_682,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_683,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_684,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_685,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_686,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_687,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Mul_689,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
MatMul_690,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_691,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Reshape_692,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_693,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
MatMul_694,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_695,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Reshape_696,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_697,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
Reshape_698,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_699,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
Reshape_700,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_701,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_702,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Transpose_703,0,0.00%,236544,0.04%,0,0.00%,12x77x64,12x64x77
MatMul_704,4553472,0.07%,284592,0.04%,0,0.00%,12x77x64,12x77x77
Reshape_705,0,0.00%,284592,0.04%,0,0.00%,12x77x77,1x12x77x77
Add_707,71148,0.00%,308308,0.05%,5929,0.00%,1x12x77x77,1x12x77x77
Reshape_708,0,0.00%,284592,0.04%,0,0.00%,1x12x77x77,12x77x77
Softmax_709,1280664,0.02%,284592,0.04%,0,0.00%,12x77x77,12x77x77
MatMul_710,4553472,0.07%,236544,0.04%,0,0.00%,12x77x77,12x77x64
Reshape_711,0,0.00%,236544,0.04%,0,0.00%,12x77x64,1x12x77x64
Transpose_712,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,1x77x12x64
Reshape_713,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x77x768
MatMul_714,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_715,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_716,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_717,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_718,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_720,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_721,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_723,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_724,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_725,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_726,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_727,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_728,181665792,2.68%,10383360,1.54%,2359296,1.92%,1x77x768,1x77x3072
Add_729,236544,0.00%,958464,0.14%,3072,0.00%,3072,1x77x3072
Mul_731,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Sigmoid_732,3784704,0.06%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Mul_733,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
MatMul_734,181665792,2.68%,9673728,1.44%,2359296,1.92%,1x77x3072,1x77x768
Add_735,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_736,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_737,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_738,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_740,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_741,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_743,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_744,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_745,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_746,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_747,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_748,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_749,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Mul_751,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
MatMul_752,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_753,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Reshape_754,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_755,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
MatMul_756,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_757,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Reshape_758,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_759,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
Reshape_760,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_761,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
Reshape_762,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_763,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_764,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Transpose_765,0,0.00%,236544,0.04%,0,0.00%,12x77x64,12x64x77
MatMul_766,4553472,0.07%,284592,0.04%,0,0.00%,12x77x64,12x77x77
Reshape_767,0,0.00%,284592,0.04%,0,0.00%,12x77x77,1x12x77x77
Add_769,71148,0.00%,308308,0.05%,5929,0.00%,1x12x77x77,1x12x77x77
Reshape_770,0,0.00%,284592,0.04%,0,0.00%,1x12x77x77,12x77x77
Softmax_771,1280664,0.02%,284592,0.04%,0,0.00%,12x77x77,12x77x77
MatMul_772,4553472,0.07%,236544,0.04%,0,0.00%,12x77x77,12x77x64
Reshape_773,0,0.00%,236544,0.04%,0,0.00%,12x77x64,1x12x77x64
Transpose_774,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,1x77x12x64
Reshape_775,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x77x768
MatMul_776,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_777,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_778,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_779,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_780,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_782,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_783,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_785,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_786,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_787,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_788,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_789,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_790,181665792,2.68%,10383360,1.54%,2359296,1.92%,1x77x768,1x77x3072
Add_791,236544,0.00%,958464,0.14%,3072,0.00%,3072,1x77x3072
Mul_793,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Sigmoid_794,3784704,0.06%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Mul_795,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
MatMul_796,181665792,2.68%,9673728,1.44%,2359296,1.92%,1x77x3072,1x77x768
Add_797,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_798,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_799,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_800,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_802,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_803,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_805,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_806,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_807,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_808,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_809,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_810,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_811,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Mul_813,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
MatMul_814,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_815,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Reshape_816,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_817,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
MatMul_818,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_819,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Reshape_820,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_821,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
Reshape_822,0,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x12x64
Transpose_823,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x12x77x64
Reshape_824,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_825,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Reshape_826,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,12x77x64
Transpose_827,0,0.00%,236544,0.04%,0,0.00%,12x77x64,12x64x77
MatMul_828,4553472,0.07%,284592,0.04%,0,0.00%,12x77x64,12x77x77
Reshape_829,0,0.00%,284592,0.04%,0,0.00%,12x77x77,1x12x77x77
Add_831,71148,0.00%,308308,0.05%,5929,0.00%,1x12x77x77,1x12x77x77
Reshape_832,0,0.00%,284592,0.04%,0,0.00%,1x12x77x77,12x77x77
Softmax_833,1280664,0.02%,284592,0.04%,0,0.00%,12x77x77,12x77x77
MatMul_834,4553472,0.07%,236544,0.04%,0,0.00%,12x77x77,12x77x64
Reshape_835,0,0.00%,236544,0.04%,0,0.00%,12x77x64,1x12x77x64
Transpose_836,0,0.00%,236544,0.04%,0,0.00%,1x12x77x64,1x77x12x64
Reshape_837,0,0.00%,236544,0.04%,0,0.00%,1x77x12x64,1x77x768
MatMul_838,45416448,0.67%,2595840,0.39%,589824,0.48%,1x77x768,1x77x768
Add_839,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_840,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_841,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_842,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_844,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_845,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_847,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_848,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_849,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_850,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_851,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
MatMul_852,181665792,2.68%,10383360,1.54%,2359296,1.92%,1x77x768,1x77x3072
Add_853,236544,0.00%,958464,0.14%,3072,0.00%,3072,1x77x3072
Mul_855,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Sigmoid_856,3784704,0.06%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
Mul_857,236544,0.00%,946176,0.14%,0,0.00%,1x77x3072,1x77x3072
MatMul_858,181665792,2.68%,9673728,1.44%,2359296,1.92%,1x77x3072,1x77x768
Add_859,59136,0.00%,239616,0.04%,768,0.00%,768,1x77x768
Add_860,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_861,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Sub_862,59136,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Pow_864,1892352,0.03%,236544,0.04%,0,0.00%,1x77x768,1x77x768
ReduceMean_865,59136,0.00%,308,0.00%,0,0.00%,1x77x768,1x77x1
Add_867,77,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Sqrt_868,308,0.00%,308,0.00%,0,0.00%,1x77x1,1x77x1
Div_869,118272,0.00%,236544,0.04%,0,0.00%,1x77x768,1x77x768
Mul_870,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Add_871,59136,0.00%,239616,0.04%,768,0.00%,1x77x768,1x77x768
Total,6782809033,100%,673322312,100%,123131732,100%,_,_
